,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
22198,Middle East & North Africa,MEA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.000364064732246,48.96475084915494,48.9070087572806,48.834824135164396,48.75877293051457,48.68656270922534,48.61963866722004,48.55698970167743,48.50048357279871,48.45180165722528,48.41111991952074,48.37994130373702,48.35775676170026,48.34138894294332,48.32664822414025,48.31094165441103,48.2930204643778,,240
22209,South Asia,SAS,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.357545210977314,48.35622379840002,48.353107372218396,48.34987204037936,48.348713143997486,48.351031255121384,48.35722866441662,48.36654184859878,48.377788696569255,48.38934868365755,48.400044111884,48.40966965882081,48.41861134637844,48.42706183766675,48.4354124627314,48.44390047052321,48.45257694081586,,240
22211,Sub-Saharan Africa,SSF,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.26280612889629,50.25675805247386,50.25158505320236,50.24688092543659,50.242192195792676,50.23718019409219,50.231971568733215,50.22655949188425,50.22039168209729,50.21279930528818,50.20345790402407,50.192290631281566,50.1796987258311,50.16648396429815,50.15361295159792,50.141739959819155,50.131018923874386,,240
22414,East Asia & Pacific,EAS,"Population, total",SP.POP.TOTL,2044496088.0,2063002418.0,2080534724.0,2097265008.0,2113465324.0,2129445086.0,2145245494.0,2160431752.0,2175832008.0,2190811045.0,2205614879.0,2220357890.0,2235430359.0,2250552199.0,2265898057.0,2281203360.0,2296786207.0,,263
22418,Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,862304084.0,863615633.0,865196877.0,867457662.0,870030758.0,872661621.0,875343230.0,878465992.0,881965816.0,885591693.0,889016221.0,891094964.0,894666669.0,898855113.0,903094668.0,907424836.0,911995305.0,,263
22431,Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,524829248.0,532173135.0,539373531.0,546480559.0,553565401.0,560677294.0,567825874.0,574999132.0,582185012.0,589352524.0,596477846.0,603534610.0,610545003.0,617492351.0,624331830.0,631058524.0,637664490.0,,263
22438,Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,317129227.0,323196354.0,329289435.0,335522845.0,342046777.0,348956287.0,356287693.0,363996317.0,371999662.0,380192587.0,388376106.0,396573248.0,404782447.0,412950407.0,421022841.0,428961724.0,436720722.0,,263
22449,South Asia,SAS,"Population, total",SP.POP.TOTL,1386504523.0,1411993292.0,1437450586.0,1462776158.0,1487832276.0,1512521166.0,1536799012.0,1560689001.0,1584247163.0,1607562312.0,1630729920.0,1653756466.0,1676614288.0,1699306053.0,1721840539.0,1744190704.0,1766383450.0,,263
22451,Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,669818179.0,687543926.0,705929159.8828722,724910083.8989267,744542423.9913722,764866591.2439659,785905014.4849865,807656829.9909288,830111000.2955341,853238652.1102009,877023136.3622277,901455755.357816,926548177.0772336,952278631.6100824,978625081.739162,1005570800.6820292,1033106135.0,,263
22676,East Asia & Pacific,EAS,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,86.40205438355034,,,,,,,,,,,,95.09663621671244,,,,,,202
22687,Latin America & Caribbean,LCN,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,96.93901299050677,,,,,,202
22694,Middle East & North Africa,MEA,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,,,,,,,,,,,,,87.11124649794931,,,,,,202
22702,South Asia,SAS,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,55.87628761104588,,,,,,,,,,,,73.26668950563845,,,,,,202
22704,Sub-Saharan Africa,SSF,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,65.48303848235075,,,,,,,,,,,,79.3537829008217,,,,,,202
22879,East Asia & Pacific,EAS,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,23.79773519321512,23.027543678417782,22.47244590520887,22.042024222250895,21.655663899819388,21.340450724981665,21.083065901886343,20.88811551509152,20.759480554343604,20.744882858215615,20.99313547846036,21.436162518984066,22.077992689841107,22.95519535055082,23.96844059608529,25.175592512699108,26.55105594488245,,234
22883,Europe & Central Asia,ECS,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,20.462404507704196,20.258516013328226,20.1215773995523,20.057639601267578,20.029015806273748,19.989380215112806,19.92350780381821,19.83443985519059,19.717718389330496,19.677996558286342,19.736722501339248,19.925748089928707,20.22060332420095,20.608276812472955,21.151914952239142,21.841534476589054,22.715250885587476,,234
22896,Latin America & Caribbean,LCN,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,27.278952826788732,26.755092435939666,26.223741991726182,25.7933677651503,25.321801198593093,24.809987593515917,24.23624302173901,23.59196853825838,22.973365453019102,22.2927141434831,21.793616519513666,21.40388134770071,21.16683897638426,21.104280942937233,21.187581018657035,21.522723667881547,22.029778231167942,,234
22903,Middle East & North Africa,MEA,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,35.07861938004274,34.65534136484006,34.395714384400485,34.26485145409664,34.1544685432848,33.98195036940121,33.71703875513976,33.33659965473278,32.90140219196339,32.56062006829759,32.336378344963215,32.334649996678195,32.448298953252674,32.64836578172096,32.9791615371558,33.52945340213125,34.22847664447395,,234
22914,South Asia,SAS,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,51.889823881923846,51.73849307363202,51.610084543216686,51.494291651507645,51.395410617635186,51.22643779593666,50.978650327309545,50.66191848527026,50.33946318467351,49.95845942705473,49.68033385597328,49.48275438167293,49.31585802997032,49.25038546425624,49.20126303722845,49.3684588996247,49.646837582492154,,234
22916,Sub-Saharan Africa,SSF,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,45.72794636520605,45.27559188210028,44.87596254127902,44.474187648542994,44.006435366438026,43.514426884182775,42.89771644180205,42.197242077838624,41.44419935179617,40.699538125821256,40.05143434532697,39.5148743537331,39.11279766496231,38.83086703803932,38.6372667274078,38.67908672222149,38.859778130921676,,234
23113,East Asia & Pacific,EAS,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,21.08419818171976,21.572441275522547,22.068579966970958,22.627113084776173,23.125294709518105,23.695927723161024,24.27260229098773,24.767422340575713,25.348198672466197,25.92475144868061,26.52317291862539,27.098496558189677,27.618849075394028,28.205248500396017,28.789435278291272,29.31908417549028,29.90988781885443,,234
23117,Europe & Central Asia,ECS,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,48.57067931086992,48.90099663889292,49.23491761864999,49.567431003617926,49.909742618950155,50.26256948748125,50.62034469090871,50.96017444851492,51.31059944803717,51.65472193177774,52.000558678007096,52.375886102524845,52.71964620238956,53.057202621049086,53.4201130788124,53.7731931047906,54.132405568292405,,234
23130,Latin America & Caribbean,LCN,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,51.76882353278568,52.31129888370737,52.81680153496553,53.357397753523465,53.89828804656541,54.410914525418995,54.92215377179595,55.47181256293332,55.9874957510053,56.49750098654346,57.00187663602401,57.48367678737653,57.98823725069082,58.46452351107257,58.9665839110013,59.44248178906096,59.93940574918179,,234
23137,Middle East & North Africa,MEA,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,56.842586113970576,57.46785281712307,58.08955322127226,58.704048063040155,59.35409406189878,59.934344932660345,60.557795455427524,61.18020713701459,61.79877424005382,62.394753285246715,62.9955310453514,63.593985918670995,64.20259693498231,64.79232296417335,65.37189176867344,65.92294638579833,66.4667306630184,,234
23148,South Asia,SAS,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,14.467341104164474,14.969956624283835,15.406852712593592,15.83434941341991,16.274746652625858,16.78960549888141,17.318946383625324,17.770859415150987,18.297608305230433,18.827688282547246,19.36670592821417,19.905008343707465,20.447263593706023,20.998170042102565,21.61606807052415,22.160861030397026,22.79902824109257,,234
23150,Sub-Saharan Africa,SSF,"Prevalence of overweight, female (% of female adults)",SH.STA.OWAD.FE.ZS,26.639801662311967,27.219086275457567,27.79649050039732,28.39922876484612,28.995980696924004,29.63531525275273,30.26219811163957,30.886152777855404,31.52905866254345,32.1820476236178,32.840291151525314,33.490581808138444,34.16949214736951,34.833668807239434,35.51340370235728,36.1701043451128,36.8633869182648,,234
23347,East Asia & Pacific,EAS,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,19.79648941087849,20.41926529310203,21.117195793018123,21.769383262013548,22.492679121004933,23.277246812437053,24.024948898451147,24.820539019467244,25.623233255553764,26.448624087501887,27.260148201003428,28.143985777926854,28.972500532118197,29.859382072881736,30.685540038291663,31.59019365231344,32.493254845419486,,234
23351,Europe & Central Asia,ECS,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,54.18479741189282,54.76377092635111,55.320198096994936,55.903201194614326,56.49182415423615,57.052651442538995,57.612957340164826,58.187168549570934,58.74054038031265,59.32322437514409,59.848487284526556,60.38375234809475,60.930257782667944,61.48234810445635,62.03942472706318,62.573129924635076,63.1121752962235,,234
23364,Latin America & Caribbean,LCN,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,47.19753374174758,47.97959942044918,48.777529095611975,49.52831207150301,50.2639543682624,51.04512746616865,51.77556060612961,52.51818658482712,53.228644014276206,53.95611777801457,54.69090206621393,55.4104328706149,56.09227314547556,56.80164318827647,57.506260770887366,58.185276106077715,58.8857532247665,,234
23371,Middle East & North Africa,MEA,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,46.91111738259893,47.63679953160953,48.377468409211076,49.089082352500675,49.87487157361501,50.65727448430503,51.45045891951164,52.24166341979402,53.04973357597577,53.87335288057324,54.66483306360103,55.4832617624173,56.25464176928653,57.071339228129304,57.840835610868304,58.62843711503146,59.37641267580175,,234
23382,South Asia,SAS,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,11.014299940286305,11.33865589758252,11.750724996683905,12.165075274632153,12.58764244473143,13.001145408683348,13.43656102236757,13.939291941833954,14.373826933850221,14.885753906115218,15.320973527015646,15.854574534241625,16.36895477637715,16.981117300907975,17.517712594377304,18.054445102756212,18.667521801070922,,234
23384,Sub-Saharan Africa,SSF,"Prevalence of overweight, male (% of male adults)",SH.STA.OWAD.MA.ZS,13.957824063923313,14.295094317907186,14.626889097213475,14.997957226989953,15.352464833817608,15.730339805373236,16.098584192053316,16.490137349710537,16.8749794905588,17.288612684636856,17.69073681116005,18.13616010497193,18.56012469117593,18.99734985667724,19.44857713375284,19.902928460015826,20.394434881684234,,234
23581,East Asia & Pacific,EAS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,92.1261138916016,93.4024429321289,92.7747650146484,92.84998321533199,92.82150268554692,92.66488647460942,92.33126831054692,92.7464828491211,98.747314453125,101.59210205078101,103.568969726563,102.72648620605499,103.12873840331999,101.761329650879,97.78124237060551,,,,223
23585,Europe & Central Asia,ECS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,95.4027099609375,97.2888946533203,97.64779663085942,97.3100357055664,97.6132125854492,97.8471145629883,96.8089065551758,96.6920166015625,97.18673706054692,97.90283966064449,98.4520950317383,99.0215682983398,98.41956329345699,98.96204376220699,99.2844085693359,,,,223
23598,Latin America & Caribbean,LCN,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,97.9477691650391,97.9658050537109,100.05358123779301,98.9814987182617,97.1320266723633,98.03472900390629,99.05188751220699,99.95135498046879,99.6710891723633,99.59909057617192,99.5482406616211,99.6812973022461,100.42897796630899,100.08960723876999,100.280395507813,,,,223
23604,Middle East & North Africa,MEA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,77.7689743041992,79.7360382080078,80.8994369506836,81.9559020996094,87.14490509033199,88.44375610351558,84.7336730957031,86.1249237060547,88.0334243774414,88.0725479125977,90.0245742797852,90.3670196533203,92.4630126953125,90.40843963623051,91.6392135620117,,,,223
23614,South Asia,SAS,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,61.62919616699221,63.341667175293,66.25897216796879,72.5593795776367,75.3101272583008,78.18658447265629,80.8184280395508,83.5888290405273,86.02886962890629,87.99383544921879,87.82931518554692,87.5536270141602,90.3534393310547,92.47686767578129,92.4902114868164,,,,223
23616,Sub-Saharan Africa,SSF,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,48.972957611084006,50.372043609619105,51.483551025390604,52.6596069335938,53.584716796875,55.85929870605471,58.634239196777294,58.7484130859375,60.426578521728494,63.1245460510254,64.8633499145508,64.5651397705078,65.2920074462891,65.7093505859375,66.2050399780273,,,,223
23804,East Asia & Pacific,EAS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,93.60781860351558,94.0530853271484,93.43930053710942,93.48877716064449,93.27658081054692,92.8699951171875,92.42737579345699,93.0311508178711,99.27295684814449,101.884490966797,103.796684265137,102.73363494873001,102.98145294189501,101.50325012206999,98.5053253173828,,,,223
23808,Europe & Central Asia,ECS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,95.95313262939449,97.8631591796875,98.1078033447266,97.8820953369141,98.23089599609379,98.5346832275391,97.1572799682617,96.9266815185547,97.2859878540039,97.79611206054692,98.2195587158203,98.77542114257808,98.2059707641602,98.7876968383789,99.0040740966797,,,,223
23821,Latin America & Caribbean,LCN,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,97.10057830810551,96.6408233642578,98.48880004882808,97.4846343994141,95.5886611938477,96.2663421630859,97.35430908203129,98.05072021484379,98.06597900390629,98.3628616333008,98.4941177368164,98.68529510498051,99.34569549560551,99.20596313476558,99.68057250976558,,,,223
23827,Middle East & North Africa,MEA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,85.4628067016602,87.1820449829102,87.64232635498051,89.6129684448242,92.2245254516602,93.36636352539058,90.8613433837891,91.9332656860352,94.7789535522461,93.1051559448242,95.1041488647461,95.0058364868164,96.7850341796875,94.2894744873047,95.7327880859375,,,,223
23837,South Asia,SAS,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,77.0430068969727,76.7726745605469,79.4867935180664,80.2281036376953,82.1362686157227,84.0515365600586,85.3182907104492,86.6362991333008,88.0460205078125,89.2694091796875,89.0381088256836,88.62767791748051,89.5476303100586,90.13311767578129,90.27828979492192,,,,223
23839,Sub-Saharan Africa,SSF,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,58.6982574462891,60.5434074401855,61.973453521728494,63.133274078369105,64.6033248901367,66.8274688720703,69.6699142456055,69.1776657104492,68.9535598754883,70.7056503295898,71.39573669433591,71.4386291503906,71.1427688598633,70.6957092285156,71.02198791503909,,,,223
24027,East Asia & Pacific,EAS,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.8901290893555,47.9121208190918,47.751148223877,47.6804618835449,47.6067695617676,47.5225982666016,47.4504814147949,47.342079162597706,47.324069976806605,47.231441497802706,47.363498687744105,47.338020324707,47.211029052734396,47.23149108886721,47.194950103759794,,,,249
24031,Europe & Central Asia,ECS,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.40180969238279,48.411170959472706,48.40238952636721,48.447971343994105,48.4554214477539,48.4487495422363,48.4985198974609,48.5052680969238,48.5066986083984,48.551609039306605,48.5744705200195,48.604518890380895,48.6156692504883,48.663368225097706,48.681758880615206,,,,249
24044,Latin America & Caribbean,LCN,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,48.407100677490206,48.4502296447754,48.452728271484396,48.4431381225586,48.3916015625,48.3389701843262,48.299129486084006,48.286769866943395,48.276668548584006,48.2678298950195,48.2694511413574,48.2890396118164,48.3261489868164,48.418041229248,48.3916206359863,,,,249
