,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
17279,Euro area,EMU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,4.285778930471192,,,,,,,,,,3.1559877095649327,,,,,2.8355471534137,2.7742846201326032,,239
17326,Australia,AUS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,4.6,,,,,,,,,,3.6,,,,,2.9,2.9,,239
17341,Brazil,BRA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,28.0,,,,,,,,,,15.9,,,,,12.7,12.2,,239
17349,Canada,CAN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,4.7,,,,,,,,,,4.5,,,,,4.1,4.0,,239
17353,China,CHN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,28.3,,,,,,,,,,12.6,,,,,8.6,8.0,,239
17393,India,IND,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,66.8,,,,,,,,,,46.3,,,,,36.3,34.6,,239
17458,Russian Federation,RUS,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,14.2,,,,,,,,,,7.5,,,,,6.0,5.8,,239
17500,United Kingdom,GBR,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,4.9,,,,,,,,,,4.0,,,,,3.3,3.3,,239
17501,United States,USA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,6.4,,,,,,,,,,5.6,,,,,5.1,5.1,,239
17518,Euro area,EMU,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.260021160758662,,,,,,,,,,3.7753156101955585,,,,,3.369639869811253,3.3007236555593646,,239
17565,Australia,AUS,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.6,,,,,,,,,,4.4,,,,,3.5,3.4,,239
17580,Brazil,BRA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,34.4,,,,,,,,,,19.4,,,,,15.3,14.7,,239
17588,Canada,CAN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,5.7,,,,,,,,,,5.3,,,,,4.8,4.7,,239
17592,China,CHN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,31.9,,,,,,,,,,14.5,,,,,9.7,9.0,,239
17632,India,IND,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,66.3,,,,,,,,,,44.8,,,,,36.0,34.5,,239
17697,Russian Federation,RUS,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,18.8,,,,,,,,,,9.6,,,,,7.6,7.3,,239
17739,United Kingdom,GBR,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,6.1,,,,,,,,,,4.9,,,,,4.1,4.0,,239
17740,United States,USA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,7.8,,,,,,,,,,6.8,,,,,6.2,6.1,,239
17757,Euro area,EMU,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.18632378544998,,,,,,,,,,3.78318022287036,,,,,3.4098101947537973,3.336816552249366,,239
17804,Australia,AUS,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.5,,,,,,,,,,4.3,,,,,3.5,3.4,,239
17819,Brazil,BRA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,32.2,,,,,,,,,,17.9,,,,,14.3,13.7,,239
17827,Canada,CAN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.6,,,,,,,,,,5.1,,,,,4.6,4.5,,239
17831,China,CHN,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,34.8,,,,,,,,,,14.7,,,,,10.0,9.3,,239
17871,India,IND,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,96.3,,,,,,,,,,61.8,,,,,46.7,44.2,,239
17936,Russian Federation,RUS,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,16.6,,,,,,,,,,8.8,,,,,7.0,6.8,,239
17978,United Kingdom,GBR,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,5.8,,,,,,,,,,4.6,,,,,3.9,3.9,,239
17979,United States,USA,"Mortality rate, under-5, female (per 1,000 live births)",SH.DYN.MORT.FE,7.6,,,,,,,,,,6.6,,,,,6.0,5.9,,239
17996,Euro area,EMU,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.353299960515143,,,,,,,,,,4.539517920431288,,,,,4.060888197213301,3.9837224016104447,,239
18043,Australia,AUS,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.8,,,,,,,,,,5.2,,,,,4.2,4.0,,239
18058,Brazil,BRA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,39.2,,,,,,,,,,21.7,,,,,17.1,16.4,,239
18066,Canada,CAN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,6.8,,,,,,,,,,6.1,,,,,5.5,5.3,,239
18070,China,CHN,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,38.9,,,,,,,,,,16.8,,,,,11.3,10.5,,239
18110,India,IND,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,86.8,,,,,,,,,,56.0,,,,,43.9,41.9,,239
18175,Russian Federation,RUS,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,21.9,,,,,,,,,,11.1,,,,,8.8,8.5,,239
18217,United Kingdom,GBR,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,7.2,,,,,,,,,,5.7,,,,,4.9,4.8,,239
18218,United States,USA,"Mortality rate, under-5, male (per 1,000 live births)",SH.DYN.MORT.MA,9.3,,,,,,,,,,8.0,,,,,7.2,7.1,,239
18232,Euro area,EMU,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,81.3237609863281,80.5633850097656,86.96060180664058,,,,197
18293,China,CHN,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,82.6354598999023,,,197
18329,India,IND,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,58.8059310913086,60.7190284729004,,,197
18415,United Kingdom,GBR,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,,,,,,,,,,,,,,92.2785873413086,,,197
18416,United States,USA,"Net intake rate in grade 1, female (% of official school-age population)",SE.PRM.NINT.FE.ZS,,,77.92942810058591,79.3861465454102,74.7703399658203,75.5579605102539,74.2629470825195,80.5437774658203,81.955810546875,77.8175277709961,75.5188903808594,,,72.88108825683591,74.4585723876953,75.2976531982422,,,197
18428,Euro area,EMU,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,81.767951965332,80.74171447753909,86.9194107055664,,,,196
18489,China,CHN,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,81.9689178466797,,,196
18525,India,IND,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,56.2659111022949,57.9165916442871,,,196
18611,United Kingdom,GBR,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,,,,,,,,,,,,,,92.13751220703129,,,196
18612,United States,USA,"Net intake rate in grade 1, male (% of official school-age population)",SE.PRM.NINT.MA.ZS,,,71.5773620605469,74.5973205566406,71.2311477661133,73.3469161987305,73.162956237793,75.3947525024414,75.11598205566409,71.48451232910159,75.7348327636719,,,70.0764694213867,71.9792861938477,70.01303863525389,,,196
18628,Euro area,EMU,Number of maternal deaths,SH.MMR.DTHS,290.0,280.0,280.0,270.0,260.0,260.0,250.0,240.0,240.0,240.0,220.0,220.0,210.0,210.0,210.0,210.0,,,229
18673,Australia,AUS,Number of maternal deaths,SH.MMR.DTHS,21.0,20.0,20.0,20.0,20.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,,,229
18688,Brazil,BRA,Number of maternal deaths,SH.MMR.DTHS,2400.0,2200.0,2200.0,2200.0,2300.0,2300.0,2300.0,2200.0,2100.0,2000.0,2000.0,1800.0,1800.0,1500.0,1400.0,1300.0,,,229
18696,Canada,CAN,Number of maternal deaths,SH.MMR.DTHS,31.0,31.0,31.0,31.0,30.0,31.0,31.0,31.0,32.0,32.0,31.0,30.0,29.0,28.0,28.0,27.0,,,229
18700,China,CHN,Number of maternal deaths,SH.MMR.DTHS,9000.0,8700.0,8400.0,8100.0,7800.0,7500.0,7200.0,6800.0,6500.0,6200.0,5800.0,5500.0,5200.0,4900.0,4600.0,4400.0,,,229
18739,India,IND,Number of maternal deaths,SH.MMR.DTHS,104000.0,99000.0,93000.0,88000.0,83000.0,77000.0,73000.0,68000.0,64000.0,60000.0,57000.0,54000.0,52000.0,49000.0,47000.0,45000.0,,,229
18801,Russian Federation,RUS,Number of maternal deaths,SH.MMR.DTHS,750.0,730.0,710.0,690.0,650.0,640.0,570.0,540.0,530.0,510.0,500.0,480.0,470.0,460.0,460.0,450.0,,,229
18839,United Kingdom,GBR,Number of maternal deaths,SH.MMR.DTHS,80.0,81.0,83.0,85.0,86.0,86.0,85.0,84.0,84.0,82.0,80.0,77.0,77.0,76.0,75.0,74.0,,,229
18840,United States,USA,Number of maternal deaths,SH.MMR.DTHS,480.0,500.0,520.0,540.0,540.0,560.0,570.0,570.0,580.0,600.0,580.0,580.0,570.0,570.0,560.0,550.0,,,229
18857,Euro area,EMU,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,6.396827578677857,6.462551690113476,6.440734207562424,6.443126804037376,7.382686928540722,7.5882373200432145,7.580932081811077,7.495601540507207,7.340064349697803,7.338483271636865,7.465971291547517,7.393662818287599,7.508444429839245,7.520275011494597,7.610016926606171,7.555688215442648,7.497890059674929,7.484886718979236,232
18902,Australia,AUS,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,8.10000038146973,8.300000190734862,8.60000038146973,8.39999961853027,8.300000190734862,8.5,8.10000038146973,7.900000095367429,8.10000038146973,8.199999809265138,8.199999809265138,8.10000038146973,8.0,7.699999809265139,8.0,8.0,8.10000038146973,8.199999809265138,232
18917,Brazil,BRA,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,22.600000381469698,22.7999992370605,23.2000007629395,23.2999992370605,22.899999618530302,17.5,17.2999992370605,17.3999996185303,16.8999996185303,17.1000003814697,16.3999996185303,16.3999996185303,17.3999996185303,17.2999992370605,17.2999992370605,18.1000003814697,19.0,18.8999996185303,232
18925,Canada,CAN,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,8.699999809265138,7.900000095367429,8.300000190734862,8.300000190734862,8.10000038146973,8.199999809265138,8.10000038146973,8.39999961853027,8.39999961853027,9.0,8.699999809265138,8.60000038146973,8.699999809265138,9.0,8.89999961853027,9.10000038146973,9.0,9.0,232
18930,China,CHN,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,19.2999992370605,19.3999996185303,19.3999996185303,18.7999992370605,18.2999992370605,17.7999992370605,17.5,17.5,17.2999992370605,17.3999996185303,17.2000007629395,17.1000003814697,17.2999992370605,17.5,17.6000003814697,17.7999992370605,17.8999996185303,17.7000007629395,232
18971,India,IND,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,52.5999984741211,49.2000007629395,48.7000007629395,48.7999992370605,47.5999984741211,47.2999992370605,50.0999984741211,49.7000007629395,50.4000015258789,50.9000015258789,51.0999984741211,50.7999992370605,51.7999992370605,52.7999992370605,53.5999984741211,54.2000007629395,54.7000007629395,54.7000007629395,232
19033,Russian Federation,RUS,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,8.10000038146973,6.199999809265139,6.0,5.5,5.599999904632571,6.0,5.699999809265139,5.400000095367429,5.400000095367429,5.400000095367429,4.699999809265139,5.09999990463257,4.800000190734861,5.09999990463257,5.0,5.0,5.300000190734861,5.400000095367429,232
19070,United Kingdom,GBR,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,5.599999904632571,5.300000190734861,5.300000190734861,5.800000190734861,5.699999809265139,5.800000190734861,6.199999809265139,6.300000190734861,6.400000095367429,6.699999809265139,7.199999809265139,7.5,7.800000190734861,7.900000095367429,8.60000038146973,8.699999809265138,9.10000038146973,9.0,232
19071,United States,USA,"Own-account workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.OWAC.FE.ZS,6.0,6.0,5.800000190734861,5.900000095367429,5.800000190734861,5.699999809265139,5.699999809265139,5.599999904632571,5.400000095367429,5.5,5.400000095367429,5.300000190734861,5.400000095367429,5.400000095367429,5.199999809265139,5.09999990463257,5.0,5.0,232
19089,Euro area,EMU,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,10.430181205946289,10.359972820176727,10.410622773553149,10.470017546861644,11.888970986130333,11.867907878987985,11.815506397241833,11.737995720710671,11.37409373279812,11.602258398482686,11.916071960669171,12.002176219820814,12.203033309391255,12.194728499827304,12.097997244851527,11.94620972721282,11.702098520728713,11.666410353704658,232
19134,Australia,AUS,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,14.3000001907349,14.6999998092651,15.1999998092651,14.8999996185303,14.6999998092651,14.6000003814697,14.1999998092651,13.8999996185303,13.5,13.8000001907349,13.8000001907349,13.5,12.8000001907349,12.6000003814697,12.8000001907349,12.8999996185303,12.8000001907349,12.8000001907349,232
19149,Brazil,BRA,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,28.7000007629395,28.7000007629395,28.7000007629395,29.0,28.399999618530302,26.2000007629395,25.7000007629395,25.5,24.2000007629395,24.5,26.0,25.899999618530302,26.899999618530302,27.2999992370605,27.600000381469698,28.7999992370605,29.7000007629395,29.899999618530302,232
19157,Canada,CAN,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,11.6999998092651,11.3000001907349,11.3000001907349,11.6999998092651,11.6999998092651,11.6999998092651,11.5,12.0,12.0,12.6000003814697,12.5,12.1999998092651,12.1999998092651,12.0,12.0,11.8000001907349,12.1000003814697,12.1000003814697,232
19162,China,CHN,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,38.5,38.2999992370605,37.9000015258789,36.4000015258789,34.5999984741211,33.4000015258789,32.4000015258789,31.7000007629395,29.899999618530302,29.600000381469698,28.7000007629395,27.7000007629395,27.2999992370605,27.2000007629395,26.899999618530302,26.7999992370605,26.7000007629395,26.2000007629395,232
19203,India,IND,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,67.6999969482422,68.3000030517578,68.6999969482422,68.59999847412111,67.6999969482422,66.90000152587889,69.5,68.6999969482422,68.5,68.90000152587889,68.3000030517578,67.09999847412111,67.59999847412111,68.1999969482422,68.6999969482422,69.09999847412111,68.8000030517578,68.40000152587889,232
19265,Russian Federation,RUS,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,7.400000095367429,5.900000095367429,5.800000190734861,5.900000095367429,6.0,6.300000190734861,6.199999809265139,6.0,5.800000190734861,5.900000095367429,5.5,6.0,5.800000190734861,6.0,5.900000095367429,6.0,6.199999809265139,6.400000095367429,232
19302,United Kingdom,GBR,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,11.3000001907349,11.6000003814697,12.0,12.6999998092651,13.1000003814697,13.1000003814697,13.3000001907349,13.5,13.5,13.8999996185303,14.5,14.6999998092651,15.1999998092651,15.1999998092651,15.6000003814697,15.3999996185303,15.8000001907349,15.6999998092651,232
19303,United States,USA,"Own-account workers, male (% of male employment) (modeled ILO estimate)",SL.EMP.OWAC.MA.ZS,8.10000038146973,8.10000038146973,8.0,8.300000190734862,8.300000190734862,8.300000190734862,8.199999809265138,7.900000095367429,7.800000190734861,7.900000095367429,7.800000190734861,7.5,7.300000190734861,7.099999904632571,7.0,7.099999904632571,7.099999904632571,7.099999904632571,232
19321,Euro area,EMU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.045907582484367264,0.045716772892357836,0.045192164938853537,0.04461585766453372,0.04406365446258043,0.043542620710540415,0.009365289337254978,0.0093869992208172,0.009412027441101877,0.009451561031280208,0.009485350544486584,0.009529027986690508,0.009492867339261208,0.009427443275802964,0.009366869297783423,0.0,,,258
19370,Australia,AUS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,258
19386,Brazil,BRA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,8.88954459604864,8.35294803690075,7.835977847551071,7.329108227371111,6.83243056378579,6.34573802210402,5.8685944904151395,5.40083450096609,4.94229258600395,4.4931790983378495,4.05289759373487,3.6211222721199103,3.1987548360779,2.7851161074994906,2.37987515087875,1.98270103070961,,,258
19395,Canada,CAN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,258
19401,China,CHN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,2.3797397113059,2.33461138778785,2.46980612064544,2.38272530078549,2.29722469815825,2.2135394878487205,2.13283715816182,2.0545939471592702,1.9781581464615,1.90375005587053,1.83127522682246,1.76083883074557,1.69316811715271,1.62832318852877,1.56621902787776,1.50679097518942,,,258
19447,India,IND,People practicing open defecation (% of population),SH.STA.ODFC.ZS,65.96676721674051,64.2422934198748,62.478348384488896,60.7178423370892,58.960258155972205,57.2067632998994,55.4568336358334,53.7099730760736,51.966244722631295,50.226759943591205,48.491022651254,46.75856480325751,45.0264309074064,43.2953063574315,41.564870348994,39.8353121881256,,,258
19516,Russian Federation,RUS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.0,0.0,0.0,0.0,0.973418,0.973463,0.973508,0.9735530000000001,0.973598,0.973642,0.9736870000000001,0.9737319999999999,0.973786,0.0,0.0,0.0,,,258
19560,United Kingdom,GBR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,258
19561,United States,USA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,258
19578,Euro area,EMU,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,0.13234769865844778,0.1324469686165318,0.13147447175201035,0.1303788275875957,0.12932776781975708,0.12835876974348315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,216
